event_id,customer_id,event_type,amount,tax_rate,event_date
1123,1140,purchase,92.0,0.108606,25/07/2024
1124,1140,purchase,53.0,0.089059,07-26-2024
1125,1140,purchase,37.0,0.095321,2024-08-03
1126,1140,purchase,25.0,0.109483,24/08/2024
1127,1140,purchase,67.0,0.088866,08-30-2024
1128,1140,purchase,29.0,0.105904,2024-10-09
1129,1141,purchase,100.0,0.081007,2024-02-11
1130,1141,purchase,71.0,0.115351,16/02/2024
1131,1141,purchase,98.0,0.113151,02-22-2024
1132,1141,purchase,32.0,0.080947,2024-04-20
1133,1141,purchase,80.0,0.094361,05/05/2024
1134,1141,refund,82.0,0.091554,05-26-2024
1135,1141,refund,30.0,0.091033,2024-06-23
1136,1141,purchase,32.0,0.090473,24/07/2024
1137,1141,purchase,56.0,0.091953,08-16-2024
1138,1142,purchase,42.0,0.099297,2024-03-24
1139,1142,purchase,88.0,0.118293,10/04/2024
1140,1142,purchase,69.0,0.096428,04-30-2024
1141,1142,purchase,21.0,0.12826,2024-05-04
1142,1142,purchase,111.0,0.090341,12/06/2024
1143,1142,purchase,77.0,0.087361,07-09-2024
1144,1143,refund,87.0,0.119753,2024-03-31
1145,1143,purchase,54.0,0.122306,03/04/2024
1146,1143,purchase,119.0,0.098834,05-22-2024
1147,1143,purchase,108.0,0.125162,2024-06-06
1148,1143,purchase,,0.092427,08/06/2024
1149,1143,purchase,102.0,0.123774,06-24-2024
1150,1143,purchase,96.0,0.123566,2024-08-07
1151,1143,purchase,55.0,0.087335,11/08/2024
1152,1144,purchase,117.0,0.083184,2024-03-10
1153,1144,purchase,80.0,0.086865,13/03/2024
1154,1144,refund,40.0,0.114133,04-28-2024
1155,1144,purchase,78.0,0.120597,2024-05-04
1156,1144,refund,115.0,0.119161,14/07/2024
1157,1144,purchase,20.0,0.109892,08-05-2024
1158,1144,purchase,87.0,0.111249,2024-08-14
1159,1145,refund,52.0,0.08946,2024-03-12
1160,1145,purchase,78.0,0.110216,20/03/2024
1161,1145,purchase,24.0,0.129062,04-29-2024
1162,1145,refund,66.0,0.08527,2024-06-14
1163,1145,refund,82.0,0.115282,20/07/2024
1164,1145,refund,114.0,0.123964,09-07-2024
1165,1145,purchase,42.0,0.1106,2024-10-04
1166,1145,purchase,98.0,0.083546,13/10/2024
1167,1146,purchase,115.0,0.109131,2024-02-23
1168,1146,refund,32.0,0.128789,05/03/2024
1169,1146,purchase,97.0,0.097205,04-06-2024
1170,1146,purchase,90.0,0.123996,2024-04-25
1171,1146,purchase,44.0,0.086919,02/05/2024
1172,1146,refund,73.0,0.1037,05-28-2024
1173,1146,purchase,108.0,0.109768,2024-07-26
1174,1146,purchase,104.0,0.100535,10/08/2024
1175,1147,purchase,117.0,0.117318,2024-03-05
1176,1147,purchase,108.0,0.101763,07/04/2024
1177,1147,refund,35.0,0.098821,05-07-2024
1178,1147,purchase,92.0,0.100935,2024-06-09
1179,1147,purchase,28.0,0.107691,26/06/2024
1180,1147,purchase,105.0,0.117115,06-28-2024
1181,1147,purchase,57.0,0.116643,2024-08-06
1182,1147,refund,90.0,0.12644,21/08/2024
1183,1148,purchase,74.0,0.08178,2024-03-20
1184,1148,refund,99.0,0.091632,25/03/2024
1185,1148,purchase,,0.081948,04-21-2024
1186,1148,purchase,37.0,0.10261,2024-05-14
1187,1148,purchase,62.0,0.113779,03/07/2024
1188,1148,purchase,98.0,0.118659,08-11-2024
1189,1149,purchase,84.0,0.124325,2024-03-13
1190,1149,purchase,48.0,0.115319,21/03/2024
1191,1149,purchase,66.0,0.100174,04-23-2024
1192,1149,purchase,70.0,0.080914,2024-05-20
1193,1149,refund,46.0,0.08003,23/05/2024
1194,1149,purchase,43.0,0.106879,05-24-2024
1195,1149,purchase,105.0,0.107777,2024-06-28
1196,1149,purchase,118.0,0.098164,07/08/2024
1197,2000,purchase,400.0,0.1,03/04/2024
1198,2000,purchase,300.0,0.1,04-15-2024
1199,2000,refund,290.0,0.1,25/04/2024
1200,2000,purchase,350.0,0.1,05/04/2024
1201,2000,purchase,450.0,0.1,2024-05-08
1202,2001,purchase,420.0,0.1,04/05/2024
1203,2001,purchase,320.0,0.1,05-18-2024
1204,2001,refund,300.0,0.1,20/05/2024
1205,2001,purchase,360.0,0.1,06/05/2024
1206,2001,purchase,430.0,0.1,2024-06-11
1207,2002,purchase,390.0,0.1,05/06/2024
1208,2002,purchase,310.0,0.1,06-17-2024
1209,2002,refund,290.0,0.1,25/06/2024
1210,2002,purchase,340.0,0.1,07/06/2024
1211,2002,purchase,410.0,0.1,2024-07-12
1212,2003,purchase,380.0,0.1,06/07/2024
1213,2003,purchase,330.0,0.1,07-14-2024
1214,2003,refund,310.0,0.1,20/07/2024
1215,2003,purchase,350.0,0.1,08/07/2024
1216,2003,purchase,420.0,0.1,2024-08-12
1217,2004,purchase,360.0,0.1,07/08/2024
1218,2004,purchase,320.0,0.1,08-21-2024
1219,2004,refund,300.0,0.1,27/08/2024
1220,2004,purchase,340.0,0.1,09/08/2024
1221,2004,purchase,405.0,0.1,2024-09-10
1222,2005,purchase,,0.1,08/09/2024
1223,2005,purchase,520.0,0.1,09-19-2024
1224,2005,refund,280.0,0.1,24/09/2024
1225,2005,purchase,335.0,0.1,10/09/2024
1226,2005,purchase,398.0,0.1,2024-10-11
1227,2005,purchase,350.0,0.1,2024-10-25
